[Script Info]
; Script generated by Aegisub 3.2.1
; http://www.aegisub.org/
Title: YYeTs
Original Script: YYeTs
Synch Point: 1
ScriptType: v4.00+

[Aegisub Project Garbage]
Video Zoom Percent: 1.000000
Scroll Position: 325
Active Line: 330
Video Position: 2938

[V4+ Styles]
Format: Name, Fontname, Fontsize, PrimaryColour, SecondaryColour, OutlineColour, BackColour, Bold, Italic, Underline, StrikeOut, ScaleX, ScaleY, Spacing, Angle, BorderStyle, Outline, Shadow, Alignment, MarginL, MarginR, MarginV, Encoding
Style: Default,方正黑体_GBK,20,&H00FFFFFF,&HF0000000,&H00000000,&H32000000,0,0,0,0,100,100,0,0,1,2,1,2,5,5,2,134

[Events]
Format: Layer, Start, End, Style, Name, MarginL, MarginR, MarginV, Effect, Text
Dialogue: 0,0:21:28.71,0:21:30.46,*Default,NTP,0,0,0,,給我看看你的合同
Dialogue: 0,0:21:30.70,0:21:31.75,*Default,NTP,0,0,0,,好
Dialogue: 0,0:21:34.53,0:21:36.29,*Default,NTP,0,0,0,,我是想拿紅筆標記一下  可是
Dialogue: 0,0:21:37.04,0:21:38.75,*Default,NTP,0,0,0,,我不能拿鉛筆
Dialogue: 0,0:21:45.99,0:21:47.90,*Default,NTP,0,0,0,,這程序越看越不對勁啊
Dialogue: 0,0:21:47.90,0:21:51.03,*Default,NTP,0,0,0,,這個數字是什么
Dialogue: 0,0:21:52.01,0:21:52.74,*Default,NTP,0,0,0,,我不知道
Dialogue: 0,0:21:52.75,0:21:55.09,*Default,NTP,0,0,0,,壓縮庫不是我負責的
Dialogue: 0,0:21:55.87,0:21:57.07,*Default,NTP,0,0,0,,也不是我啊
Dialogue: 0,0:21:57.17,0:21:59.43,*Default,NTP,0,0,0,,你是說這些都是理查德自己做的
Dialogue: 0,0:21:59.44,0:22:01.32,*Default,NTP,0,0,0,,靠  我以為是你做的呢
Dialogue: 0,0:22:01.55,0:22:03.67,*Default,NTP,0,0,0,,現在我更看不起你了
Dialogue: 0,0:22:03.69,0:22:06.18,*Default,NTP,0,0,0,,我們每個人對這平臺都有90%的理解
Dialogue: 0,0:22:06.88,0:22:08.93,*Default,NTP,0,0,0,,可是卻是同樣的90%
Dialogue: 0,0:22:08.93,0:22:11.03,*Default,NTP,0,0,0,,或許那個自大狂是對的
Dialogue: 0,0:22:11.71,0:22:13.52,*Default,NTP,0,0,0,,沒有他  我們擴展不了
Dialogue: 0,0:22:13.91,0:22:15.66,*Default,NTP,0,0,0,,我們完蛋了
Dialogue: 0,0:22:17.38,0:22:18.45,*Default,NTP,0,0,0,,等等
Dialogue: 0,0:22:19.36,0:22:21.47,*Default,NTP,0,0,0,,-怎么了  -我懂了
Dialogue: 0,0:22:25.25,0:22:27.91,*Default,NTP,0,0,0,,我們可以跟理查德一起退出
Dialogue: 0,0:22:28.44,0:22:30.11,*Default,NTP,0,0,0,,真有意思
Dialogue: 0,0:22:30.11,0:22:33.34,*Default,NTP,0,0,0,,盡管他對咱倆說了那些屁話
Dialogue: 0,0:22:33.52,0:22:35.09,*Default,NTP,0,0,0,,我們還是不計較
Dialogue: 0,0:22:35.18,0:22:36.72,*Default,NTP,0,0,0,,繼續支持他
Dialogue: 0,0:22:37.52,0:22:39.68,*Default,NTP,0,0,0,,或許他還會讓新公司雇傭我們呢
Dialogue: 0,0:22:40.31,0:22:41.46,*Default,NTP,0,0,0,,震顫光線
Dialogue: 0,0:22:48.97,0:22:51.03,*Default,NTP,0,0,0,,-胡子  -沒錯
Dialogue: 0,0:22:51.03,0:22:53.21,*Default,NTP,0,0,0,,不止是可以給人加胡子
Dialogue: 0,0:22:53.77,0:22:55.42,*Default,NTP,0,0,0,,他們還可以給寵物也加上胡子
Dialogue: 0,0:22:55.43,0:22:56.90,*Default,NTP,0,0,0,,真的挺好玩的
Dialogue: 0,0:22:56.90,0:23:01.23,*Default,NTP,0,0,0,,所以  不久之后你就能給貓貓狗狗  還有蛇
Dialogue: 0,0:23:01.70,0:23:03.93,*Default,NTP,0,0,0,,-加胡子了  -蛇啊  好吧好吧
Dialogue: 0,0:23:03.93,0:23:06.36,*Default,NTP,0,0,0,,不過蛇比較麻煩  因為它們沒有人中
Dialogue: 0,0:23:06.36,0:23:10.11,*Default,NTP,0,0,0,,所以要給胡子找個定位點會比較...
Dialogue: 0,0:23:10.91,0:23:13.99,*Default,NTP,0,0,0,,會是一個技術性挑戰
Dialogue: 0,0:23:13.99,0:23:15.60,*Default,NTP,0,0,0,,-真挺有意思的  真的  -理查德
Dialogue: 0,0:23:15.60,0:23:16.67,*Default,NTP,0,0,0,,理查德
Dialogue: 0,0:23:17.36,0:23:18.83,*Default,NTP,0,0,0,,我問你件事
Dialogue: 0,0:23:19.73,0:23:21.64,*Default,NTP,0,0,0,,你為什么離開魔笛手
Dialogue: 0,0:23:24.04,0:23:25.36,*Default,NTP,0,0,0,,他們把我踢出來了
Dialogue: 0,0:23:26.13,0:23:27.72,*Default,NTP,0,0,0,,他們不是給了你另一個職位嗎
Dialogue: 0,0:23:27.72,0:23:30.08,*Default,NTP,0,0,0,,對  首席技術官  他們給我降職了
Dialogue: 0,0:23:30.09,0:23:32.61,*Default,NTP,0,0,0,,但你在震顫光線不也是首席技術官嗎
Dialogue: 0,0:23:32.61,0:23:35.82,*Default,NTP,0,0,0,,是  但至少那樣  我不用看他們的臉色
Dialogue: 0,0:23:36.43,0:23:39.74,*Default,NTP,0,0,0,,理查德  我跟你分享我在這里的一點心得
Dialogue: 0,0:23:41.34,0:23:42.64,*Default,NTP,0,0,0,,收起你的自尊
Dialogue: 0,0:23:42.64,0:23:46.46,*Default,NTP,0,0,0,,不然就遠不止是看臉色了
Dialogue: 0,0:23:47.36,0:23:48.54,*Default,NTP,0,0,0,,相信我
Dialogue: 0,0:23:49.16,0:23:53.30,*Default,NTP,0,0,0,,難道你不該至少見一見這個巴克嗎
Dialogue: 0,0:24:05.32,0:24:06.40,*Default,NTP,0,0,0,,進行得怎么樣了
Dialogue: 0,0:24:06.40,0:24:09.12,*Default,NTP,0,0,0,,已經辭掉了一千七百多人
Dialogue: 0,0:24:09.57,0:24:12.69,*Default,NTP,0,0,0,,他們的無效期權總計達到了78萬股
Dialogue: 0,0:24:12.69,0:24:15.86,*Default,NTP,0,0,0,,您可以隨意調撥這筆錢
Dialogue: 0,0:24:15.86,0:24:19.36,*Default,NTP,0,0,0,,員工福利  日托中心翻修
Dialogue: 0,0:24:19.36,0:24:21.86,*Default,NTP,0,0,0,,什么都行  先從哪一項開始
Dialogue: 0,0:24:23.24,0:24:27.25,*Default,NTP,0,0,0,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}'互利'高層真的要給尼爾森·達頭蒂一個"大頭銜"嗎
Dialogue: 0,0:24:25.71,0:24:27.31,*Default,NTP,0,0,0,,抱歉  我不明白
Dialogue: 0,0:24:28.09,0:24:29.70,*Default,NTP,0,0,0,,協議里都寫了
Dialogue: 0,0:24:29.90,0:24:31.79,*Default,NTP,0,0,0,,你接受這個解雇補償協議
Dialogue: 0,0:24:31.79,0:24:35.03,*Default,NTP,0,0,0,,然后立即從'互利'離職
Dialogue: 0,0:24:35.03,0:24:36.65,*Default,NTP,0,0,0,,不過最重要的條款
Dialogue: 0,0:24:36.66,0:24:40.13,*Default,NTP,0,0,0,,就是保密和禁止惡言條款
Dialogue: 0,0:24:40.13,0:24:44.46,*Default,NTP,0,0,0,,你同意不得在媒體上  公共或私人場合發表
Dialogue: 0,0:24:44.71,0:24:46.92,*Default,NTP,0,0,0,,有關'互利'或蓋文·貝爾森的
Dialogue: 0,0:24:46.92,0:24:49.38,*Default,NTP,0,0,0,,任何負面言論
Dialogue: 0,0:24:49.94,0:24:51.53,*Default,NTP,0,0,0,,好  我不說
Dialogue: 0,0:24:52.14,0:24:54.32,*Default,NTP,0,0,0,,你也不能在全宇宙任何地方發表任何涉及你
Dialogue: 0,0:24:54.32,0:24:57.04,*Default,NTP,0,0,0,,在'互利'的工作內容的言論
Dialogue: 0,0:24:57.84,0:24:59.25,*Default,NTP,0,0,0,,永遠不能
Dialogue: 0,0:24:59.25,0:25:01.62,*Default,NTP,0,0,0,,我在'互利'本來也沒做什么  所以
Dialogue: 0,0:25:01.62,0:25:03.97,*Default,NTP,0,0,0,,那就好  看來你已經明白啦
Dialogue: 0,0:25:03.98,0:25:05.96,*Default,NTP,0,0,0,,不過我能留著我的'互利'員工卡嗎
Dialogue: 0,0:25:05.96,0:25:09.22,*Default,NTP,0,0,0,,我想照常來上班  去屋頂跟我的朋友玩
Dialogue: 0,0:25:09.35,0:25:10.78,*Default,NTP,0,0,0,,不可以
Dialogue: 0,0:25:10.87,0:25:13.70,*Default,NTP,0,0,0,,其實  你在'互利'的朋友們都走了
Dialogue: 0,0:25:13.87,0:25:14.92,*Default,NTP,0,0,0,,該死
Dialogue: 0,0:25:16.03,0:25:17.73,*Default,NTP,0,0,0,,那我就得考慮考慮了
Dialogue: 0,0:25:18.42,0:25:21.94,*Default,NTP,0,0,0,,這份協議條款已經很慷慨了
Dialogue: 0,0:25:21.94,0:25:25.71,*Default,NTP,0,0,0,,我知道我知道  二百萬已經很多了
Dialogue: 0,0:25:26.27,0:25:28.97,*Default,NTP,0,0,0,,二百萬  不對
Dialogue: 0,0:25:29.68,0:25:32.79,*Default,NTP,0,0,0,,那是兩千萬
Dialogue: 0,0:25:34.71,0:25:35.90,*Default,NTP,0,0,0,,兩千萬
Dialogue: 0,0:25:40.77,0:25:43.10,*Default,NTP,0,0,0,,他們在雇你之前就趕走了我
Dialogue: 0,0:25:43.10,0:25:45.23,*Default,NTP,0,0,0,,因此也不能怨你  我只是
Dialogue: 0,0:25:45.59,0:25:48.76,*Default,NTP,0,0,0,,我只是覺得這樣不行
Dialogue: 0,0:25:48.76,0:25:50.34,*Default,NTP,0,0,0,,-你明白嗎  -我明白  理查德
Dialogue: 0,0:25:50.34,0:25:51.74,*Default,NTP,0,0,0,,就好像
Dialogue: 0,0:25:51.93,0:25:54.72,*Default,NTP,0,0,0,,如果我在我自己親手創辦的公司里
Dialogue: 0,0:25:54.72,0:25:57.64,*Default,NTP,0,0,0,,始終覺得自己的價值被忽視低估
Dialogue: 0,0:25:57.65,0:25:59.79,*Default,NTP,0,0,0,,我還怎么能全身心工作呢
Dialogue: 0,0:25:59.89,0:26:00.44,*Default,NTP,0,0,0,,這樣說你能明白嗎
Dialogue: 0,0:26:00.44,0:26:02.80,*Default,NTP,0,0,0,,明白  理查德  太明白了
Dialogue: 0,0:26:02.88,0:26:05.70,*Default,NTP,0,0,0,,你的這些擔憂和顧慮我都知道  都明白
Dialogue: 0,0:26:05.70,0:26:08.35,*Default,NTP,0,0,0,,而且我也尊重你的立場
Dialogue: 0,0:26:10.03,0:26:11.50,*Default,NTP,0,0,0,,所以我們干脆都不干了
Dialogue: 0,0:26:11.50,0:26:13.15,*Default,NTP,0,0,0,,來吧  我送你出去
Dialogue: 0,0:26:15.28,0:26:16.10,*Default,NTP,0,0,0,,慢著  什么
Dialogue: 0,0:26:16.11,0:26:18.77,*Default,NTP,0,0,0,,等等  你剛才說什么  杰克
Dialogue: 0,0:26:20.02,0:26:21.41,*Default,NTP,0,0,0,,我沒明白
Dialogue: 0,0:26:21.41,0:26:23.44,*Default,NTP,0,0,0,,你不打算接下這份工作嗎
Dialogue: 0,0:26:23.44,0:26:24.48,*Default,NTP,0,0,0,,你不在我就不接
Dialogue: 0,0:26:24.48,0:26:25.87,*Default,NTP,0,0,0,,沒有你負責技術
Dialogue: 0,0:26:25.88,0:26:28.00,*Default,NTP,0,0,0,,這個公司不會有前途
Dialogue: 0,0:26:28.80,0:26:30.16,*Default,NTP,0,0,0,,我是說我也這么想
Dialogue: 0,0:26:30.16,0:26:33.17,*Default,NTP,0,0,0,,理查德  在大家意見一致的情況下管理企業
Dialogue: 0,0:26:33.17,0:26:35.27,*Default,NTP,0,0,0,,已經非常難了
Dialogue: 0,0:26:35.42,0:26:37.84,*Default,NTP,0,0,0,,而顯然  你我意見不同
Dialogue: 0,0:26:38.50,0:26:40.19,*Default,NTP,0,0,0,,-這個  是  -沒事沒事  這很正常
Dialogue: 0,0:26:40.19,0:26:42.88,*Default,NTP,0,0,0,,我很感謝你對我如此開誠布公
Dialogue: 0,0:26:42.92,0:26:45.59,*Default,NTP,0,0,0,,現在說清楚總比日后要好吧
Dialogue: 0,0:26:45.92,0:26:48.92,*Default,NTP,0,0,0,,總之我希望咱倆都能找到合適的工作
Dialogue: 0,0:26:49.09,0:26:50.56,*Default,NTP,0,0,0,,多謝來訪
Dialogue: 0,0:26:53.37,0:26:56.12,*Default,NTP,0,0,0,,你的頭腦實在難得  理查德·亨德里克斯
Dialogue: 0,0:26:56.13,0:26:57.35,*Default,NTP,0,0,0,,路上小心
Dialogue: 0,0:01:32.69,0:01:35.65,*Default,,0,0,0,,{\an6\move(103.8,141.6,93.84,147.84,26,401)}{\fn方正超粗黑简体\fs30\b0\bord2\shad0\c&H2429C8&\t(0,401,\c&H181DF6&)\3c&H020202&}{\frz-22\fry-40\frx-20}第
Dialogue: 0,0:01:32.69,0:01:35.65,*Default,,0,0,0,,{\an6\move(124.2,154.4,115.2,160.8,26,401)}{\fn方正超粗黑简体\fs30\b0\bord2\shad0\c&H2429C8&\t(0,401,\c&H181DF6&)\3c&H020202&}{\frz-25.5\fry-40\frx-20}三
Dialogue: 0,0:01:32.69,0:01:35.65,*Default,,0,0,0,,{\an6\move(148.2,170.4,140.52,176.48,26,401)}{\fn方正超粗黑简体\fs30\b0\bord2\shad0\c&H2429C8&\t(0,401,\c&H181DF6&)\3c&H020202&}{\frz-21\fry-40\frx-20}季
Dialogue: 0,0:01:32.69,0:01:35.65,*Default,,0,0,0,,{\an6\move(168.48,181.6,160.8,190.4,26,401)}{\fn方正超粗黑简体\fs30\b0\bord2\shad0\c&H2429C8&\t(0,401,\c&H181DF6&)\3c&H020202&}{\frz-21\fry-40\frx-20}第
Dialogue: 0,0:01:32.69,0:01:35.65,*Default,,0,0,0,,{\an6\move(189,195.2,182.64,205.44,26,401)}{\fn方正超粗黑简体\fs30\b0\bord2\shad0\c&H2429C8&\t(0,401,\c&H181DF6&)\3c&H020202&}{\frz-24.5\fry-40\frx-20}一
Dialogue: 0,0:01:32.69,0:01:35.65,*Default,,0,0,0,,{\an6\move(211.2,209.6,206.4,216,26,401)}{\fn方正超粗黑简体\fs30\b0\bord2\shad0\c&H2429C8&\t(0,401,\c&H181DF6&)\3c&H020202&}{\frz-22\fry-40\frx-20}集
Dialogue: 0,0:01:32.69,0:01:35.65,*Default,,0,0,0,,{\an4\move(217.2,208,210.6,219.2,26,401)}{\fn方正超粗黑简体\fs50\b0\bord2\shad0\c&H2429C8&\t(0,401,\c&H181DF6&)\3c&H020202&\pos(234.6,240)}{\fry5\frz4\frx-13}硅
Dialogue: 0,0:01:32.69,0:01:35.65,*Default,,0,0,0,,{\an4\move(266.4,194.4,262.2,200.8,26,401)}{\fn方正超粗黑简体\fs60\b0\bord2\shad0\c&H2429C8&\t(0,401,\c&H181DF6&)\3c&H020202&\pos(275.4,224.8)}{\fry35\frz15\frx-7}谷
Dialogue: 3,0:01:37.66,0:01:42.67,*Default,NTP,0,0,0,,{\fad(500,0)\bord0\shad0\fscx16\fscy20\p1\c&HFFEBD1&\pos(60.2,205)\t(4800,5000,\fscx0\fscy0)}m 195 227 l 228 227 l 149 147 m 149 86 l 134 100 l 241 210 l 241 180 m 195 71 l 89 180 l 89 210 l 89 210 l 225 71 m 134 71 l 89 117 l 89 147 l 163 71 m 134 164 l 195 227 l 228 227 l 150 148 m 149 86 l 134 100 l 241 210 l 241 177 m 195 71 l 89 180 l 89 210 l 89 210 l 225 71 m 134 71 l 89 117 l 89 147 {\p0}
Dialogue: 2,0:01:37.66,0:01:42.67,*Default,NTP,0,0,0,,{\fad(500,0)\bord0\shad0\fscx11\fscy14\p1\c&HD18A2C&\pos(74.6,219.373)\t(4800,5000,\fscx0\fscy0)}m 20 0 l 209 0 b 218 0 229 11 229 20 l 229 209 b 229 218 218 228 209 228 l 20 228 b 11 228 0 218 0 209 l 0 20 b 0 11 11 0 20 0{\p0}
Dialogue: 5,0:01:37.66,0:01:42.67,*Default,NTP,0,0,0,,{\fad(500,0)\bord0\shad0\fscx19\fscy20\p1\1a&H3D&\c&HFFFFFF&\blur10\pos(63.2,210.173)\t(4800,5000,\fscx0\fscy0)}m 71 60 b 71 0 161 0 161 60 b 161 120 71 120 71 60{\p0}
Dialogue: 1,0:01:37.66,0:01:42.67,*Default,NTP,0,0,0,,{\fad(500,500)\bord0\shad0\fscx17\blur20\fscy22\p1\c&HDEA455&\t(0,1000,1,\blur0)\pos(120.2,219.2)}m 330 133 l 343 133 l 343 125 l 330 125 m 330 122 l 343 122 l 343 115 l 330 115 m 330 112 l 343 112 l 343 104 l 330 104 m 322 136 l 322 133 l 327 133 l 327 101 l 346 101 l 346 133 l 350 133 l 350 136 m 316 121 b 316 121 316 121 316 121 b 316 121 320 121 323 121 b 323 121 323 123 323 123 b 318 124 315 124 311 125 l 311 122 b 311 122 317 114 317 114 b 317 114 317 114 317 114 b 316 113 310 115 310 115 l 310 112 b 310 112 317 99 317 99 l 320 100 b 317 105 316 107 314 112 b 313 112 314 112 313 112 b 320 112 322 105 322 105 l 325 107 b 325 107 316 121 316 121 m 310 131 b 313 131 318 130 324 129 l 324 131 b 319 132 315 133 310 134 m 296 126 b 296 125 293 124 293 123 l 288 123 l 288 126 m 281 123 b 280 123 277 126 277 126 l 285 126 l 285 123 m 276 116 l 298 116 l 298 113 l 276 113 m 276 111 l 298 111 l 298 109 l 276 109 m 291 99 l 294 99 l 294 101 l 306 101 l 305 104 l 294 104 l 294 106 l 291 106 l 291 104 l 282 104 l 282 106 l 279 106 l 279 104 l 268 104 l 268 101 l 279 101 l 279 98 l 282 98 l 282 101 l 291 101 m 268 120 l 278 120 b 280 119 280 119 278 120 b 280 119 280 119 280 119 l 272 119 l 272 106 l 301 106 l 301 118 l 287 118 b 285 118 284 119 283 120 l 305 120 l 305 123 l 297 123 b 299 123 297 123 307 128 b 306 128 307 128 305 131 b 301 128 300 128 300 128 l 300 130 b 300 134 297 135 297 135 l 291 135 b 291 135 291 135 291 132 b 291 132 291 133 291 133 b 292 132 292 132 297 132 b 297 130 297 130 297 131 l 297 129 l 288 129 l 288 138 l 285 138 l 285 129 l 277 129 l 277 136 l 274 136 l 274 127 b 274 127 274 127 268 131 b 268 131 268 131 266 129 b 266 129 272 125 276 123 l 268 123 m 244 98 l 244 98 b 244 98 246 103 247 104 l 244 104 l 263 104 l 263 112 l 259 112 l 259 108 l 229 108 l 229 113 l 225 113 l 225 104 l 244 104 b 244 104 241 99 244 104 b 244 104 241 99 241 99 m 242 119 l 251 115 l 231 115 l 231 112 l 256 112 l 256 116 l 246 121 l 246 122 l 264 122 l 264 125 l 246 125 l 246 129 b 246 134 246 137 243 138 l 235 138 b 235 138 234 134 234 134 b 236 134 236 134 242 134 b 242 134 242 130 242 130 l 242 125 l 224 125 l 224 122 l 242 122 m 210 58 l 192 58 l 192 54 l 210 54 m 225 55 l 239 56 l 261 28 l 245 28 l 225 53 b 224 49 221 45 216 46 l 178 46 l 178 66 l 193 66 l 193 77 l 189 77 l 191 68 l 178 68 l 174 87 l 188 87 l 190 81 l 193 87 l 209 87 l 209 66 l 225 66 m 192 19 l 210 19 l 210 21 l 192 21 m 192 9 l 210 9 l 210 12 l 192 12 m 228 34 l 210 34 l 209 31 l 226 31 l 226 27 l 238 27 l 261 0 l 244 0 l 226 22 l 225 22 l 225 6 b 225 3 224 0 217 0 l 177 0 l 176 30 l 193 30 l 193 34 l 174 34 l 174 43 l 227 43 m 246 57 l 226 79 l 224 69 l 212 69 l 215 85 l 223 84 l 222 87 l 238 87 l 261 57 m 336 77 l 336 59 l 329 58 l 329 14 l 315 14 l 315 49 l 291 87 l 306 87 l 324 58 l 324 87 l 346 87 l 350 77 m 310 10 l 334 10 l 335 56 l 345 56 l 345 6 b 345 4 343 0 339 0 l 298 0 l 298 56 l 310 56 m 295 36 l 286 36 l 295 21 l 295 10 l 288 10 l 284 0 l 267 0 l 272 10 l 261 10 l 261 20 l 279 20 l 260 51 l 270 51 l 270 86 l 283 87 l 283 42 l 285 39 l 287 64 l 297 64 m 155 87 l 129 35 l 104 87 l 84 87 l 128 0 l 146 0 l 132 30 l 146 30 l 174 87 m 66 87 l 39 35 l 14 87 l -5 87 l 38 0 l 56 0 l 42 30 l 56 30 l 84 87 m 203 138 l 199 138 l 190 111 l 194 111 l 201 133 b 201 134 201 134 201 133 l 209 111 l 213 111 m 188 135 l 188 137 b 183 137 188 137 183 137 b 183 137 179 138 179 134 l 179 115 l 176 115 l 176 111 l 179 111 l 179 104 l 183 103 l 183 111 l 187 111 l 187 115 l 183 115 l 183 135 b 183 135 183 135 188 135 m 166 132 l 171 132 l 171 137 l 166 137 m 154 111 l 158 111 l 158 137 l 155 137 l 155 133 b 153 136 151 138 145 137 b 143 138 139 137 136 132 l 136 111 l 140 111 l 140 127 b 140 131 139 134 146 135 b 151 135 153 132 154 128 m 110 134 l 132 134 l 132 137 l 104 137 l 104 135 l 126 105 l 107 105 l 107 102 l 131 102 l 131 105 m 96 111 l 100 111 l 100 137 l 97 137 l 97 133 b 94 135 93 138 88 138 b 85 138 81 136 79 130 l 79 111 l 83 111 l 83 130 b 84 133 86 135 89 135 b 94 135 97 130 96 123 m 69 107 l 57 137 l 54 137 l 42 107 l 42 137 l 38 137 l 38 102 l 43 102 l 56 132 l 67 102 l 73 102 l 73 137 l 69 137 m 27 111 l 31 111 l 31 137 l 27 137 m 27 102 l 31 102 l 31 106 l 27 106 m 0 135 l 23 135 l 23 137 l -5 137 l -5 135 l 17 105 l -3 105 l -3 102 l 22 102 l 22 104 {\p0}
Dialogue: 1,0:01:38.67,0:01:42.67,*Default,NTP,0,0,0,,{\fad(500,500)\fs16\bord0\shad0\b1\fn方正兰亭粗黑_GBK\c&HDEA455&\clip(50,204,52,273)\t(0,1000,1,\clip(52,204,335,275))\pos(106.2,237.8)}原創翻譯  雙語字幕
Dialogue: 0,0:01:38.67,0:01:42.67,*Default,NTP,0,0,0,,{\clip(52,154,52,273)\fad(500,500)\3c&HFFFFFF&\fscx600\fs86\alpha&H9F&\c&H000000&\bord1\shad0\t(0,1000,1,\clip(52,154,335,275))\pos(193.2,256.8)}■
Dialogue: 0,0:01:38.67,0:01:42.67,*Default,NTP,0,0,0,,{\fad(500,500)\fs16\fn方正准圆_GBK\b1\bord0\shad0\clip(50,154,52,273)\t(0,1000,1,\clip(52,154,335,275))\pos(238.2,237.8)}僅供學習 禁止用于任何商業盈利行為\N更多影視更新
Dialogue: 0,0:01:42.67,0:02:13.49,Default,,0,0,0,,{\an5\fad(500,500)\bord0\shad0\fscx2300\fscy200\alpha&AA\pos(129.2,218.4)}■
Dialogue: 0,0:01:42.67,0:01:47.67,*Default,NTP,0,0,0,,{\an4\fad(500,500)\fn方正准圆_GBK\fs17\bord0\shad0\c&H008AFF&\pos(12.12,219.36)}翻譯:  {\c&HFFFFFF&}笨熊貓  elflife  圈圈  江湖人稱王姑娘
Dialogue: 0,0:01:47.63,0:01:52.64,*Default,NTP,0,0,0,,{\an4\fad(500,500)\fn方正准圆_GBK\fs17\bord0\shad0\c&H008AFF&\pos(12.12,219.36)}翻譯:  {\c&HFFFFFF&}西之  不高興童鞋  藍光章魚X
Dialogue: 0,0:01:52.60,0:01:57.60,*Default,NTP,0,0,0,,{\an4\fad(500,500)\fn方正准圆_GBK\fs17\bord0\shad0\c&H008AFF&\pos(12.12,219.36)}校對:  {\c&HFFFFFF&}呆熊貓  somehacker
Dialogue: 0,0:01:57.56,0:02:02.56,*Default,NTP,0,0,0,,{\an4\fad(500,500)\fn方正准圆_GBK\fs17\bord0\shad0\c&H008AFF&\pos(12.12,219.36)}時間軸:  {\c&HFFFFFF&}姜姜  紙袋
Dialogue: 0,0:02:02.52,0:02:07.53,*Default,NTP,0,0,0,,{\an4\fad(500,500)\fn方正准圆_GBK\fs17\bord0\shad0\c&H008AFF&\pos(12.12,219.36)}后期:  {\c&HFFFFFF&}污里海海    {\c&H008AFF&}總監： {\c&HFFFFFF&}沒用的傻熊貓
Dialogue: 0,0:02:07.49,0:02:13.49,*Default,NTP,0,0,0,,{\an4\fad(500,500)\fn方正准圆_GBK\fs17\bord0\shad0\c&H008AFF&\pos(12.12,219.36)\b1}特別鳴謝: {\c&HFFFFFF&} 互利科技{\c&HEBAE00&}  {\c&H008AFF&}hoolix.com {\c&HFFFFFF&}
Dialogue: 1,0:02:13.63,0:02:23.60,Default,,0,0,0,,{\fad(500,500)\an4\bord0\shad0\fscx380\fscy380\alpha&44\pos(21,212)}■
Dialogue: 1,0:02:13.63,0:02:18.60,Default,,0,0,0,,{\fad(500,500)\an4\bord0\shad0\fs12\fn方正大黑_GBK\alpha&44\pos(70,211.2)}打開微信   掃描左側二維碼\N或搜索公眾號:{\c&HEBAE00&}    美劇炸了\N{\c&HFFFFFF&}了解最新影視資訊字幕信息
